http://www.theawl.com/2016/04/new-york-city-april-19-2016,"New York City, April 19, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041916.jpg,"★★★★ The sky had a pearly discoloration at first and the sun was slow to assert itself. By late morning though, the light was clear and ample. Little cumulus clouds traveled below soft blurry cirrus. On the way out of the dim 1980s concrete bunker of the high school polling place, the spectacle overhead was particularly vivid. Not only bared limbs but quite a few faces were pale in the full force of day. Here and there shirts were glaring white; the notebook page looked blank for a moment. The wind grew lively and chilly. It crumpled and twisted a man’s newspaper as he tried to read on a bench.",4
http://www.theawl.com/2016/04/new-york-city-april-18-2016,"New York City, April 18, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041816.jpg,"★★★★★ The four-year-old, home for father-son convalescence, consented at last to nap in the sun-filled big bedroom. Then he sat by the open crack of a window and, avidly if still stuffily, narrated the progress of the window-washing rig up the mirrored tower. Outside was not the least bit cold, he said. He’d stuck a hand out to make sure. Only with effort could he be steered away from wearing his flip-flops out to pick up his brother. The warmth of the day had peaked and now yielded to a lively and restorative breeze. Up Broadway a man strummed mellow notes on a Stratocaster while seated. Representatives of both sides of the Democratic presidential contest held their places close but not too close to each other, without acknowledgement. The air invited a deep breath, even if the airway couldn’t quite manage to take one.",5
http://www.theawl.com/2016/04/new-york-city-april-17-2016,"New York City, April 17, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041716.jpg,"★★★★★ A woman in suede boots trooped up the avenue past the urgent care center, at an hour either late or early for her pink wispy dress. It was certainly too early for the pharmacy in the 24-hour drugstore to be open. A man holding a low lawn chair, accompanying a boy in baseball pants and a jacket, hailed a cab. Indoors, lines of light moved slowly over the ceiling through the blinds. Birds were definitely singing. People wore thin cardigans out on the roof deck across the way. The hours went by slowly and there was still light. There was still light enough to go out in, when going out felt possible. Couples were hand in hand or moving with arms draped over one another. A young couple kissed on the corner of Broadway, then kissed again. The warm weather had come up so suddenly, no one seemed to have sorted out the right configurations of long things and short, layers and bareness. A little boy drew his bow and rubber-cup-tipped arrow on the Lincoln Center plaza, and the man walking ahead of him looked back and shook his head. White daffodils were backlit with sun bouncing off glass to the east; a rainbow glanced off someone’s upper chest.",5
http://www.theawl.com/2016/04/new-york-city-april-14-2016,"New York City, April 14, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041416.jpg,"★★★★ Shouts from recess filled the neighborhood, coming through closed windows. Yelling children swarmed a soccer ball on a hardtop basketball court two blocks away and 250-some feet down. The river was polished tin, just short of being a mirror. Window cleaning rigs were out on glass towers. Out on the sidewalk by the Apple store, where the children set up with their instruments, the shade was deep and a little chilly. The four-year-old got an ice cream cone from the truck and ate the whole thing with the least possible mess. A few hours later, after reflecting on it, he would announce that it was best to eat ice cream in the cold, because it stayed together. The sound of the strings didn’t travel far, but the recorder carried nicely. The violist begged out of one final trio because his hands were cold. Up by the 72nd Street subway, the bagpiper was playing with no audible trouble or inhibition.",4
http://www.theawl.com/2016/04/new-york-city-april-13-2016,"New York City, April 13, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041316.jpg,"★★★★ The four-year-old remarked on the total clearness and blueness of the sky, even as he was judging himself too ill to go outside and get to school. It was a near-immaculate blue, and at last unfaltering. The sun had leaves to shine through on the forecourt, and the new tips of shrubbery were alight with yellow-green. A luminous aura spread from a building that blocked the sun. The air came in the nose and mouth as cool and clean as meltwater coming off an ice cube. A man crouched by the curb to hold a large-lensed camera over the long sky-filled puddle in the gutter. People were wearing more bits of color, or the bits of color they wore seemed brighter. The moon in the daylit eastern sky looked pink for a moment. From Sherman Square, the familiar line of buildings down Broadway glittered and dazzled. Even now in the shade, the shrubbery held its insistent glow.",4
http://www.theawl.com/2016/04/new-york-city-april-12-2016,"New York City, April 12, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041216.jpg,"★★★ The sloshing of the wet city reached the addled brain in its sickbed. Then for a while came drops hitting the window. Later, considerably later, a line of pale blue appeared just over the top of the apartment slab to the west. A whole new sky came on, inviting and possibly tonic. Downstairs some petals blew loose along the bricks; some petals stuck to the puddles there. Teal blue plastic outdoor chairs were stacked outside the hardware store. A newsstand clerk burst out of his shelter to shout and point at a young man making a getaway, moving just slowly enough to swagger. There were no clouds to catch the sunset but fleetingly gold glowed off the underside of the rotor of a passing helicopter.",3
http://www.theawl.com/2016/04/new-york-city-april-11-2016,"New York City, April 11, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041116.jpg,"★ The breeze in the colorless morning was not sharp anymore, but it was damp and unrelenting. The hydrangeas in the raised bed were crumpled to soft, rotten brown, and the mums looked trampled. The daylight grew more golden; the number on the weather app was 69. People were holding their phone conversations outdoors. The sky looked clear but the light was still thinned a little, somehow. Then it was thinned a lot, once more, and cold drops were falling out of a still mostly clear-looking sky. A quick subway ride cleared away the contradictions: It was as chilly and cloudy and raining as if the afternoon interlude had never happened.",1
http://www.theawl.com/2016/04/new-york-city-april-10-2016,"New York City, April 10, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-041016-640x361.jpg,"★★ The heavy latch of the playground gate was cold to the touch. The sun had made it seem as if this would be one decent day in the awkward and gloomy adolescence of the year, and the act of rolling ground balls to the children on the bright concrete schoolyard introduced even a transitory feeling of warmth. But in the broken shade of the infield, with the more infrequent movement of hitting and pitching the wiffle ball, the chill crept back in, and the lingering leaflessness began to feel oppressive. The first place that had hot chocolate did not have marshmallows, and the second place also did not have marshmallows, but the deal was that the search would end there regardless. The apartment filled with late sun. A row of white flares traced the edge of the plate anchoring the intercom phone to the hallway wall. Purple fingerprints glimmered all over the dark glass of the computer screen. The four-year-old, his request to close the blinds denied, went off to get a sleep mask in protest. A reef of clouds cut off the remaining light, and the disagreement.",2
http://www.theawl.com/2016/04/new-york-city-april-7-2016,"New York City, April 7, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/04/weather-review-sky-040716.jpg,"★★★ Morning was mild and damp, poised between two unpleasantnesses. The green tinge on the trees on the crosstown street couldn’t keep the darker gray over the park from seeming Novemberish. The showers came, but never too severely. An umbrella out on Fifth Avenue went inside-out, but it was a very flimsy-looking umbrella. For a little while, the sky was blue over still-wet pavement. Then the blue raced off and the gray raced in again. The late light came in clear and certain, though, under variously gray on white, white and blue, and uptown gray on gray. The clouds were lovely and majestic. It seemed necessary to remark aloud that one, gold-tinged in the west, looked like an elephant, even if the legs took some extrapolation. The upthrust trunk was indisputable.",3
http://www.theawl.com/2016/04/new-york-city-april-6-2016,"New York City, April 6, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-040616.jpg,"★★ A child in a marching line of heavy-coated children, exiled from school for the sake of a peaceful testing environment, demanded to know why it was so cold out. The high bright sun was a contradiction unto betrayal. In the greenmarket, signs were out for hot cider. By early afternoon, the bite had relaxed. The four-year-old shed his coat while waiting for the third grade to let out; then, as clouds thickened over the sun, he reluctantly asked for it back.",2
http://www.theawl.com/2016/04/new-york-city-april-5-2016,"New York City, April 5, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/04/weather-review-sky-040516.jpg,"★★ What met the faces coming out the lobby door was a winter wind. The glaze high on the white-brick building was blinding. Out on Broadway, between the dazzle and the cold, the eyes started to water. A bright red space heater balanced on the counter of the newsstand. Someone lugging a roller bag down the steps into the subway had earmuffs on. Bits of deep blue showed in a row through the balustrade atop the Hartford Building. A black fire escape reached gothic extremities of light and shadow. A spot of water on the sidewalk had fully iced.",2
http://www.theawl.com/2016/04/new-york-city-april-4-2016,"New York City, April 4, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-040416-640x361.jpg,"★ The rain made scattered little patters in scattered little puddles, in what was beginning as an ordinary spring morning, neither too wet nor too chilly. A woman drifted down the subway steps with hapless slowness, umbrella and hot drink unsurely held in her hands. By early afternoon the puddles and and the rain-patters were general and frequent, and more than that where the drainage was bad on Union Square. Children were being wheeled around under plastic. The four-year-old had to be lifted over the worst part the gutter flooding on the way home from preschool, and steered around the lesser floods. The rain jacket was swapped out for the waterproof parka. The rain diminished only after the day was beyond salvaging, and the cold kept intensifying.",1
http://www.theawl.com/2016/04/new-york-city-april-3-2016,"New York City, April 3, 2016",http://cdn.theawl.com/wp-content/uploads/2016/04/weather-review-sky-040316.jpg,"★★★★ The west wind had slammed against the outside wall and window in the night, loudly enough to break slumber and accompanied by lightning and clattering rain. By morning it had swung direction a few times and blown itself dry, but it still seethed and boomed. Drafts leaked in at the windows. The apartment door resisted opening. Dead leaves and a few little white petals rotated in a clump on the surface of the fountain by the forecourt. Red-tipped tree branches leaned out far from the top of a newish apartment tower. The fountain on the plaza at Lincoln Center was on as well, and the people who were out in the wind were still drawn to sit by its edge. Seen from the east, the black pool around the Henry Moore sculpture was translucent blue with the close refracted shimmer of its ripples. From the north, the water was full of a coppery flickering, the elongated flare of reflections off the coins of the wishful. Airplanes moving at their different heights had the same immediacy and intensity as the rivets in a sidewalk grate.",4
http://www.theawl.com/2016/04/new-york-city-march-31-2016,"New York City, March 31, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/04/weather-review-sky-033116.jpg,"★★★★★ A little haze tempered the brightness of the sky, and dampness sweetened the air. A barista and a customer discussed the reasoning behind sticking, for the moment, with hot coffee over iced. Clouds slowly thickened, and warmth floated over cool currents, the temperature as richly layered as the light was flat and thin. It was necessary to get out in it, to find reason to walk extra blocks. The yielding and turning and holding of the prop-weight vestibule door outside the cafe was choreographic. A hot dog cart seemed the reincarnation of the first hot dog cart ever seen on the streets of the big city. Men stood handsome and sufficient in suits. Maybe they were someone. So many people might have been. A child on a tiny bicycle rounded the sidewalk corner onto Fifth, bell ringing all the way. The persistent bleakness of the light made it look from the office as if conditions must have turned, but they had not; walking out was the same surprise all over again.",5
http://www.theawl.com/2016/03/new-york-city-march-30-2016,"New York City, March 30, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-033016.jpg,"★★★ The dance of the coats — back now to the big puffy ones for the kids — was more tolerable with the returning cold in spring than it had been with the endless incursions of warmth into winter. It was bright, plenty bright, for the school dropoff, but why walk on to the coffee shop when there was tea to make at home? Pear blossoms were a floating wall of white on Columbus Avenue. A sweater felt burdensome, yet the shade was deep and chilly. Kids grappled and scuffled in the sun-struck bare concrete on the back side of their high school. One tree in the block of fast-food places on Amsterdam had ventured into leaf and bloom, while cold wind still blew through the bare and trash-clogged branches of its fellows. The blooming tree had its share of trash in it, too.",3
http://www.theawl.com/2016/03/new-york-city-march-29-2016,"New York City, March 29, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-032916.jpg,"★★★ Lumpy sun and darkness played over the unnatural yellow surface of an immense spill of old popcorn by the side of the movie theater. Pigeons and a starling were at it with no real haste. Individual kernels were scattered up the block, casting their individual shadows behind them. All day, the light was hyper-precise. Every strand of hair showed on every person’s head, every pucker at the seams of their puffy coats. Taxicab grilles coming down Fifth Avenue looked as sharp as thinning shears. For once the wind chill was worth caring about; the thermometer reported spring but the wind made the shoulders brace against winter. Furry hoods were back in evidence. Heavy ripples raced along a gutter puddle.",3
http://www.theawl.com/2016/03/new-york-city-march-28-2016,"New York City, March 28, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-032816.jpg,"★★★★ The slosh of rainy traffic was, if not louder, more persuasive than the wake-up alarm, through many groggy snooze cycles. The elevator rug was spotted with drops, but the rain had had abated enough to permit a detour to the coffee shop and almost all the way back before any water got through the eyelet in the instep of a sneaker. A white fog had been up high on the buildings, and now it settled lower even as the showers stopped. The daffodils that were open stared at the ground or had toppled entirely. Around a manhole cover, pigeons pecked seed strewn amid cigarette butts. The white lifted and the gray darkened — then broke and fled, leaving scraps of cloud flying east fast in full sunlight. After that came majestic cumulus, in silvery grays and burnished whites, looking stolid but still moving swiftly. Wind tossed hair and the petals of cut flowers at the top of the subway steps. New blossoms bobbed on the trees. The wind knocked over wooden chairs on the next building’s roof deck and set their seat cushions to flapping. Trash cans rolled around. Luminous patches of purple and gold formed in the darkening clouds. One set of chair cushions tore loose and went flying up and off the high-rise roof, flipping and plunging some 18 stories along the face of the building before coming to rest on the ledge between the second and third floors. The clouds were suddenly cobalt blue. The wind wailed under the door and slammed against the windows, its noise unabating all the way into the night.",4
http://www.theawl.com/2016/03/new-york-city-march-27-2016,"New York City, March 27, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-032716.jpg,"★★★★ Pastel blues appeared here and there in what had been bleak gray. Full sun came on and then backed off, to linger the rest of the day in various degrees of attenuation. The younger boy decided it was too warm in the pew for him to keep his dress jacket on. A purple flower out in the churchyard briefly passed for one of the hidden eggs. Branches thick with buds framed the sky. In the afternoon, the children agreed to take their eyes off the screens and bring their baseball gloves down to the forecourt. The older one studiously fielded grounders off the bricks while the younger ran back and forth. On the other half of the plaza the upstairs neighbor was tossing a football, which twice went astray into the fountain, to general interest.",4
http://www.theawl.com/2016/03/new-york-city-march-24-2016,"New York City, March 24, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-0324161.jpg,"★★★ The four-year-old in his heavy pajamas radiated heat and slumber, but outside was a cold breeze. Everything gleamed. People who’d dressed overconfidently walked with their arms folded against the chill. All day, stepping out the door brought on the same painless shock.",3
http://www.theawl.com/2016/03/new-york-city-march-22-2016,"New York City, March 22, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-032216.jpg,"★★★ There was no way to make the case that the light wool coat had not been the necessary choice, but in direct sun it was still possible to imagine feeling stifled and to resent it. Red plastic shopping bags lit up in the space between their handles and their contents. A cold-dried fingertip split open and bled freely onto the computer’s trackpad. The light moved slowly and stolidly across the scenery even as the high clouds went through drastic changes, from contrails to curling fractal patterns to shapeless wisps. Then the sky was wholly clear. More than half a mile away down Fifth Avenue, the Washington Square Arch caught the sun and declared itself.",3
http://www.theawl.com/2016/03/new-york-city-march-20-2016,"New York City, March 20, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-032016.jpg,"★★ Clean clouds, blank as paper, floated on the sky seen from bed. They gathered into something unpleasant, another of late winter’s near-daily interludes of gloom, carrying past the season’s end. Midafternoon unexpectedly broke it, though, and the streets filled with sun again. Aged trash was in the treetops on Broadway but leaves were in the trees on 72nd, and there was a persistent soft edge to the cold. Not persistent enough, though. In the course of a piano lesson the light and softness departed completely. A truck laden with salt turned the corner, calcium chloride fluid sloshing in its translucent tanks. One palm frond lay in the street. By bedtime there were snowflakes passing in the lights, whitening the upholstery on the luxury building’s rooftop chairs.",2
http://www.theawl.com/2016/03/new-york-city-march-17-2016,"New York City, March 17, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031716.jpg,"★★★ Morning was bright but not sun-flooded, chilly but no colder than that. By late morning, the sky had burned clear. The sun had still not touched the east side of the avenue on the walk back to school for the half-day pickup. The four-year-old had rolled his pants to the knees. A row of bright ovals, projected down through the top edge of the opera house across the street, followed the course of the sidewalk. Clotted mounds of cumulus formed in the west, and then blurry gray overspread everything. Heavy clouds with shimmering marks of strain in them glowered, then relented. The far distant hills to the northwest were a maybe unprecedented pale lilac, with the white spark of some sunlit building floating on them. It had rained some on the sitter on her way over for the later afternoon, but daylight shone down the subway stairs. The breeze felt more like fall than spring. Again horrible clouds covered everything. Umbrellas were out on the sidewalks and tires left wet stripes behind them in the roadway. For a moment the fluorescent fixtures in the newer 72nd Street control house passed for discolored sunbeams. Two trees on Verdi Square were in bloom, and a few daffodils were up. The real sun was blocks down Broadway, on the bright, debased facade of 2 Columbus Circle.",3
http://www.theawl.com/2016/03/new-york-city-march-16-2016,"New York City, March 16, 2016",http://cdn0.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031616.jpg,"★★★★ Daylight played inside the apartment. The four-year-old complained that the fresh air coming through the windows, while the bacon was frying, made him too cold. Blue from the zenith gleamed on the curve of a dark steel curb facing underfoot. A yellowed haze gathered. Full sun fell on the forecourt, and one tree had unfurled tiny leaves. Every bench on the plaza was occupied. Little breezes had made their way down to the subway platform. The 1 ran late and jumped to express, overshooting the stop. People scrambled for the stairs toward a waiting uptown train, but the extra blocks of walking felt like luck, even on Sixth Avenue. In just a little while at a desk, though, the warmth and sun were gone. On the return trip through the forecourt, only one woman and child sat on the benches. Off over New Jersey the clouds were blackening and a dusky veil trailed from them. Lightning flashes played across the west. Planes heading into Newark came in low under the darkness, lights shining, against the orange horizon.",4
http://www.theawl.com/2016/03/new-york-city-march-15-2016,"New York City, March 15, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031516.jpg,"★★ The rain had gotten under the scaffolds just enough to melt the dog turds without washing them away. A fresh gob of spit glistened on the pavement, its viscosity still distinguishing it from the background moisture. By afternoon, the wetness of the day had diminished to a clinging dampness. Late in the day sunshine found the building on the corner of 18th and Fifth. More brightness spread over the oncoming evening. The western sky was blue, with wispy pink contrails in it. In the dark, the clouds reconsolidated, into a luminous mass — and then, abruptly, after midnight, there was a lowering half-moon, haloed but with its surface detail etched clearly. Moments later there was just the shapeless glow again.",2
http://www.theawl.com/2016/03/new-york-city-march-14-2016,"New York City, March 14, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031416.jpg,"★ The part of daylight put aside for saving was the color of a bruise. Out in the dark morning, it was either starting to rain or finishing. A parent and child disembarked from an Escalade outside the school with an elaborate poster project wrapped in plastic. The four-year-old thrust his hands in his pockets against the chill, making him move along that much more slowly. The rain no longer was ambiguous: It was building to a gutter-filling downpour. As it blew by the windows, something in it looked like snowflakes or peach petals. Outside again they proved to be raindrops fat enough to flash white, confirmed when one splatted on the thumb. A wind-vented umbrella flipped inside out regardless. The apartment building made its hollow moaning. Near six o’clock seemed brighter than any of the rest of the day had been.",1
http://www.theawl.com/2016/03/new-york-city-march-13-2016,"New York City, March 13, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031316.jpg,"★★★ The confusing sky at some uncertain hour of the early morning looked gray more than blue, yet it seemed to have a white contrail on it. A man and boy played catch in the forecourt as the four-year-old and the eight-year-old scootered around them. A stumpy, bat-eared dog strained at its lead to try to run with the younger boy as he rolled by. In the afternoon, the heater, sitting dormant for who knows how long in obedience to its thermostat, kicked on once more. The four-year-old turned away from the door on the way back from his brother’s piano lesson, simply to go running some more around the plaza. The sky had gone ashen; it was still not not-nice out, but it had stopped looking nice.",3
http://www.theawl.com/2016/03/new-york-city-march-10-2016,"New York City, March 10, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-031016.jpg,"★★★★ The view out the open end of the window, next to the winter-bleared pane, seemed like something captured through high-quality optics. The ear felt the acoustics extending out indefinitely. The four-year-old was gratified to be free to wear his hoodie, and then at his heels through the school door came another boy in shorts and sandals. Up in the tops of the trees on 64th Street was the first shimmer of green. The clouds thickened but the sun kept pushing through for long moments. Not long past midday, a few tiny drops of rain fell from the bright and mottled sky. On the back side of Lincoln Center the sidewalk was full of branches and the smell of cut green wood, as a worker trimmed the shrubbery back within its bounds. The third-graders launched paper airplanes along the sidewalk at dismissal. Fresh air floated over the couch where the children were staring into a pixelated artificial world.",4
http://www.theawl.com/2016/03/new-york-city-march-9-2016,"New York City, March 9, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/03/weather-review-sky-030916.jpg,"★★★★★ Haze stuck to everything, filling the spaces between buildings like smoke. On the walk uphill from the school door, the everyday thick hoodie was suddenly too warm. The northern horizon framed by the buildings along the avenue was ocher. It was time to try a more distant coffee shop — almost time to get the coffee iced. Time to think about it. Fifth Avenue felt like Taipei in December. Light dripped down a blank wall of old irregular brick, exposed and waiting to be covered by new construction. Out came pale bare arms and even paler legs. Smokers savored their cigarettes. People sat out on the blocks of stone in the Broadway pedestrian zone. There was just enough coolness on the afternoon air for a man in shirtsleeves to have given his suit jacket to the woman he was with, in a lightweight dress. Uptown at sunset a warm wind was still blowing. Something was chirping outside on the night air.",5
http://www.theawl.com/2016/03/new-york-city-march-8-2016,"New York City, March 8, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/03/weather-review-sky-030816.jpg,"★★★ The cross street outside the school was full of traffic and bright haze and marijuana smoke. Again, a veil quickly covered the early sun. The warmth was going to arrive, and by afternoon some people had gone so far as to go out in t-shirts, which was overkill or wishfulness. People who calibrated their clothing decisions, meanwhile, had taken the effort to put on scarves. By sundown the light jacket and the bare ankles, worth trying in the morning, were both less than what was necessary.",3
http://www.theawl.com/2016/03/new-york-city-march-7-2016,"New York City, March 7, 2016",http://cdn2.theawl.com/wp-content/uploads/2016/03/weather-review-sky-030716.jpg,★★★ The chill on the breeze was harmless. People had stepped outside in sweaters and sport coats. Construction grit still flew unimpeded by leaf or blossom. The light up high in the buildings was warm and getting warmer. The ice cream truck was out to tempt the children getting out of school. In the air was a shimmer that was either enchanted or grimy.,3
http://www.theawl.com/2016/03/aberdeen-maryland-to-new-york-city-march-6-2016,"Aberdeen, Maryland, to New York City, March 6, 2016",http://cdn.theawl.com/wp-content/uploads/2016/03/weather-review-sky-030616.jpg,"★★★ Clear light came in around the shades, but not for long before clouds cut it off. The landscape was maximally colorless, dried and faded by the full length of winter. One yellow crocus poked out of the bank above the driveway, keeping its brightness to itself, while pale snowdrops filled the rest of the slope. A hawk, spotty and juvenile in its plumage, chased a chickadee fruitlessly around and around the holly that was the only green thing standing. The scenery by the Susquehanna lay under a miasma, some sort of gray fog or haze, as if the dullness were leaching out of the scenery into the air. The huge stainless steel Virgin Mary on the west bank of the Delaware had lost all its usual shine till it looked like coarse white-and-black marble. Just over the bridge, though, the sun suddenly came through. Clouds got smaller and sparser, against wider and wider expanse of blue. Deep warm tones wakened in the rust brown of highway overpasses and sign poles. The reflective strips on the rest stop sign threw back rainbows. Manhattan was attended by only tiny clouds, like blimps. Sun poured into the glass buildings on the West Side and glimmered down in among the ramps and underpasses, where the tunnel emptied into the city.",3
